0;1;10
0;2;1
0;3;4
0;4;2
0;5;1
0;6;4
0;7;2
0;8;4
0;9;2
0;10;9
0;11;10
0;12;5
0;13;8
0;14;7
0;15;7
0;16;9
0;17;6
0;18;10
0;19;7
0;20;2
0;21;7
0;22;1
0;23;6
0;24;6
0;25;9
0;26;6
0;27;2
0;28;6
0;29;2
0;30;6
0;31;2
0;32;7
0;33;6
0;34;9
0;35;2
0;36;3
0;37;8
0;38;7
0;39;1
0;40;1
0;41;9
0;42;9
0;43;7
0;44;6
0;45;8
0;46;9
0;47;6
0;48;9
0;49;4
0;50;4
0;51;10
0;52;3
0;53;4
0;54;9
0;55;5
0;56;3
0;57;6
0;58;7
0;59;10
0;60;1
0;61;4
0;62;8
0;63;5
0;64;1
0;65;7
0;66;6
0;67;5
0;68;5
0;69;1
0;70;1
0;71;6
0;72;1
0;73;1
0;74;5
0;75;3
0;76;8
0;77;5
0;78;7
0;79;5
0;80;10
0;81;6
0;82;8
0;83;5
0;84;9
0;85;9
0;86;1
0;87;8
0;88;6
0;89;1
0;90;9
0;91;5
0;92;1
0;93;3
0;94;2
0;95;9
0;96;9
0;97;9
0;98;5
0;99;2
0;100;10
0;101;5
0;102;5
0;103;5
0;104;2
0;105;1
0;106;2
0;107;9
0;108;8
0;109;1
0;110;10
0;111;5
0;112;4
0;113;6
0;114;7
0;115;4
0;116;7
0;117;10
0;118;5
0;119;4
0;120;3
0;121;10
0;122;2
0;123;7
0;124;3
0;125;3
0;126;10
0;127;9
0;128;1
0;129;7
0;130;4
0;131;7
0;132;3
0;133;3
0;134;3
0;135;8
0;136;3
0;137;10
0;138;9
0;139;8
0;140;8
0;141;4
0;142;10
0;143;4
0;144;9
0;145;10
0;146;3
0;147;3
0;148;5
0;149;5
1;0;5
1;2;6
1;3;3
1;4;4
1;5;4
1;6;6
1;7;2
1;8;1
1;9;2
1;10;4
1;11;7
1;12;5
1;13;3
1;14;7
1;15;6
1;16;8
1;17;6
1;18;10
1;19;1
1;20;4
1;21;5
1;22;8
1;23;10
1;24;10
1;25;4
1;26;4
1;27;7
1;28;2
1;29;7
1;30;8
1;31;2
1;32;4
1;33;10
1;34;10
1;35;9
1;36;5
1;37;3
1;38;2
1;39;2
1;40;7
1;41;7
1;42;9
1;43;10
1;44;4
1;45;10
1;46;2
1;47;10
1;48;2
1;49;10
1;50;3
1;51;5
1;52;3
1;53;3
1;54;4
1;55;9
1;56;2
1;57;2
1;58;10
1;59;4
1;60;1
1;61;8
1;62;7
1;63;9
1;64;10
1;65;1
1;66;7
1;67;2
1;68;9
1;69;5
1;70;1
1;71;5
1;72;9
1;73;6
1;74;2
1;75;6
1;76;3
1;77;8
1;78;2
1;79;10
1;80;5
1;81;6
1;82;9
1;83;10
1;84;5
1;85;2
1;86;10
1;87;1
1;88;7
1;89;10
1;90;5
1;91;3
1;92;10
1;93;1
1;94;5
1;95;3
1;96;3
1;97;2
1;98;6
1;99;2
1;100;8
1;101;9
1;102;4
1;103;10
1;104;5
1;105;9
1;106;6
1;107;1
1;108;3
1;109;7
1;110;2
1;111;8
1;112;10
1;113;9
1;114;3
1;115;9
1;116;8
1;117;2
1;118;6
1;119;10
1;120;2
1;121;1
1;122;10
1;123;4
1;124;5
1;125;1
1;126;1
1;127;4
1;128;10
1;129;8
1;130;6
1;131;7
1;132;5
1;133;3
1;134;10
1;135;1
1;136;3
1;137;1
1;138;6
1;139;6
1;140;4
1;141;8
1;142;5
1;143;9
1;144;5
1;145;1
1;146;5
1;147;5
1;148;4
1;149;10
2;0;3
2;1;7
2;3;8
2;4;9
2;5;10
2;6;7
2;7;10
2;8;2
2;9;9
2;10;4
2;11;7
2;12;7
2;13;1
2;14;4
2;15;9
2;16;2
2;17;7
2;18;8
2;19;4
2;20;1
2;21;10
2;22;10
2;23;5
2;24;10
2;25;4
2;26;10
2;27;7
2;28;5
2;29;8
2;30;6
2;31;2
2;32;1
2;33;6
2;34;6
2;35;6
2;36;5
2;37;9
2;38;8
2;39;9
2;40;10
2;41;10
2;42;4
2;43;9
2;44;7
2;45;7
2;46;5
2;47;2
2;48;1
2;49;5
2;50;1
2;51;6
2;52;6
2;53;4
2;54;8
2;55;10
2;56;8
2;57;9
2;58;9
2;59;3
2;60;5
2;61;1
2;62;10
2;63;8
2;64;5
2;65;7
2;66;3
2;67;2
2;68;7
2;69;3
2;70;1
2;71;4
2;72;3
2;73;3
2;74;2
2;75;8
2;76;7
2;77;1
2;78;3
2;79;9
2;80;3
2;81;4
2;82;9
2;83;7
2;84;4
2;85;1
2;86;3
2;87;3
2;88;1
2;89;10
2;90;5
2;91;3
2;92;8
2;93;10
2;94;3
2;95;1
2;96;4
2;97;2
2;98;1
2;99;1
2;100;8
2;101;9
2;102;9
2;103;2
2;104;10
2;105;5
2;106;2
2;107;6
2;108;10
2;109;3
2;110;6
2;111;8
2;112;9
2;113;5
2;114;8
2;115;4
2;116;10
2;117;10
2;118;5
2;119;10
2;120;3
2;121;10
2;122;3
2;123;5
2;124;4
2;125;7
2;126;2
2;127;4
2;128;5
2;129;1
2;130;7
2;131;2
2;132;6
2;133;7
2;134;3
2;135;6
2;136;5
2;137;1
2;138;1
2;139;5
2;140;3
2;141;9
2;142;9
2;143;5
2;144;4
2;145;10
2;146;1
2;147;8
2;148;5
2;149;8
3;0;7
3;1;3
3;2;9
3;4;3
3;5;7
3;6;7
3;7;10
3;8;6
3;9;9
3;10;3
3;11;8
3;12;2
3;13;6
3;14;7
3;15;10
3;16;8
3;17;9
3;18;10
3;19;5
3;20;8
3;21;1
3;22;5
3;23;1
3;24;7
3;25;1
3;26;1
3;27;5
3;28;8
3;29;7
3;30;2
3;31;2
3;32;3
3;33;10
3;34;10
3;35;8
3;36;9
3;37;4
3;38;7
3;39;2
3;40;5
3;41;6
3;42;2
3;43;10
3;44;3
3;45;7
3;46;4
3;47;5
3;48;1
3;49;4
3;50;2
3;51;1
3;52;8
3;53;5
3;54;10
3;55;1
3;56;10
3;57;2
3;58;10
3;59;5
3;60;1
3;61;10
3;62;2
3;63;5
3;64;2
3;65;6
3;66;1
3;67;4
3;68;2
3;69;4
3;70;6
3;71;8
3;72;3
3;73;9
3;74;3
3;75;8
3;76;6
3;77;10
3;78;3
3;79;1
3;80;5
3;81;8
3;82;3
3;83;7
3;84;1
3;85;8
3;86;7
3;87;2
3;88;7
3;89;5
3;90;4
3;91;5
3;92;1
3;93;10
3;94;3
3;95;10
3;96;7
3;97;8
3;98;2
3;99;7
3;100;5
3;101;1
3;102;3
3;103;3
3;104;5
3;105;10
3;106;2
3;107;1
3;108;3
3;109;1
3;110;1
3;111;6
3;112;1
3;113;9
3;114;6
3;115;7
3;116;3
3;117;4
3;118;10
3;119;3
3;120;5
3;121;5
3;122;10
3;123;4
3;124;6
3;125;9
3;126;5
3;127;8
3;128;6
3;129;10
3;130;5
3;131;4
3;132;4
3;133;1
3;134;7
3;135;10
3;136;10
3;137;1
3;138;1
3;139;5
3;140;9
3;141;6
3;142;9
3;143;2
3;144;2
3;145;9
3;146;1
3;147;7
3;148;1
3;149;1
4;0;4
4;1;2
4;2;4
4;3;6
4;5;7
4;6;5
4;7;5
4;8;9
4;9;5
4;10;10
4;11;3
4;12;8
4;13;2
4;14;10
4;15;2
4;16;3
4;17;10
4;18;2
4;19;5
4;20;1
4;21;1
4;22;7
4;23;7
4;24;10
4;25;7
4;26;3
4;27;7
4;28;3
4;29;5
4;30;2
4;31;4
4;32;3
4;33;10
4;34;10
4;35;3
4;36;7
4;37;9
4;38;10
4;39;1
4;40;9
4;41;8
4;42;6
4;43;4
4;44;5
4;45;4
4;46;8
4;47;5
4;48;4
4;49;8
4;50;10
4;51;7
4;52;5
4;53;2
4;54;1
4;55;5
4;56;8
4;57;6
4;58;1
4;59;7
4;60;1
4;61;5
4;62;9
4;63;9
4;64;5
4;65;7
4;66;9
4;67;10
4;68;9
4;69;1
4;70;4
4;71;10
4;72;2
4;73;10
4;74;5
4;75;10
4;76;8
4;77;4
4;78;5
4;79;2
4;80;1
4;81;3
4;82;3
4;83;7
4;84;7
4;85;2
4;86;5
4;87;5
4;88;9
4;89;1
4;90;10
4;91;2
4;92;7
4;93;7
4;94;10
4;95;2
4;96;10
4;97;4
4;98;7
4;99;8
4;100;9
4;101;7
4;102;4
4;103;3
4;104;5
4;105;9
4;106;7
4;107;7
4;108;8
4;109;6
4;110;5
4;111;10
4;112;2
4;113;10
4;114;2
4;115;7
4;116;10
4;117;5
4;118;3
4;119;8
4;120;3
4;121;6
4;122;9
4;123;4
4;124;9
4;125;4
4;126;9
4;127;8
4;128;7
4;129;4
4;130;8
4;131;8
4;132;2
4;133;3
4;134;2
4;135;3
4;136;1
4;137;5
4;138;4
4;139;6
4;140;1
4;141;6
4;142;3
4;143;3
4;144;4
4;145;6
4;146;7
4;147;2
4;148;10
4;149;4
5;0;9
5;1;7
5;2;10
5;3;9
5;4;1
5;6;6
5;7;2
5;8;5
5;9;7
5;10;4
5;11;5
5;12;6
5;13;8
5;14;1
5;15;5
5;16;8
5;17;3
5;18;1
5;19;6
5;20;6
5;21;4
5;22;2
5;23;5
5;24;2
5;25;4
5;26;4
5;27;8
5;28;3
5;29;7
5;30;1
5;31;10
5;32;6
5;33;5
5;34;8
5;35;7
5;36;9
5;37;8
5;38;9
5;39;5
5;40;5
5;41;9
5;42;10
5;43;8
5;44;2
5;45;8
5;46;10
5;47;6
5;48;2
5;49;3
5;50;1
5;51;6
5;52;4
5;53;10
5;54;6
5;55;6
5;56;5
5;57;10
5;58;4
5;59;7
5;60;6
5;61;2
5;62;4
5;63;9
5;64;7
5;65;8
5;66;3
5;67;9
5;68;5
5;69;1
5;70;5
5;71;3
5;72;5
5;73;5
5;74;3
5;75;5
5;76;9
5;77;2
5;78;5
5;79;10
5;80;6
5;81;4
5;82;2
5;83;7
5;84;4
5;85;10
5;86;7
5;87;9
5;88;8
5;89;3
5;90;7
5;91;8
5;92;7
5;93;9
5;94;3
5;95;5
5;96;7
5;97;7
5;98;4
5;99;5
5;100;4
5;101;8
5;102;8
5;103;5
5;104;2
5;105;7
5;106;5
5;107;4
5;108;4
5;109;3
5;110;2
5;111;8
5;112;9
5;113;7
5;114;9
5;115;2
5;116;10
5;117;6
5;118;8
5;119;6
5;120;6
5;121;8
5;122;5
5;123;1
5;124;5
5;125;8
5;126;4
5;127;8
5;128;2
5;129;6
5;130;10
5;131;6
5;132;1
5;133;7
5;134;2
5;135;10
5;136;5
5;137;10
5;138;1
5;139;1
5;140;7
5;141;6
5;142;5
5;143;2
5;144;9
5;145;10
5;146;1
5;147;8
5;148;9
5;149;2
6;0;8
6;1;2
6;2;9
6;3;3
6;4;3
6;5;8
6;7;3
6;8;8
6;9;8
6;10;7
6;11;3
6;12;6
6;13;6
6;14;5
6;15;7
6;16;9
6;17;10
6;18;1
6;19;10
6;20;10
6;21;8
6;22;10
6;23;2
6;24;2
6;25;1
6;26;7
6;27;7
6;28;7
6;29;6
6;30;9
6;31;10
6;32;3
6;33;8
6;34;10
6;35;7
6;36;1
6;37;10
6;38;7
6;39;2
6;40;4
6;41;10
6;42;6
6;43;5
6;44;2
6;45;6
6;46;7
6;47;1
6;48;7
6;49;1
6;50;8
6;51;8
6;52;5
6;53;10
6;54;1
6;55;3
6;56;4
6;57;8
6;58;3
6;59;4
6;60;6
6;61;8
6;62;9
6;63;2
6;64;9
6;65;4
6;66;3
6;67;5
6;68;1
6;69;1
6;70;9
6;71;10
6;72;10
6;73;7
6;74;1
6;75;7
6;76;3
6;77;10
6;78;3
6;79;8
6;80;5
6;81;10
6;82;5
6;83;5
6;84;4
6;85;1
6;86;10
6;87;1
6;88;9
6;89;2
6;90;9
6;91;6
6;92;3
6;93;5
6;94;8
6;95;1
6;96;7
6;97;10
6;98;7
6;99;9
6;100;10
6;101;7
6;102;1
6;103;2
6;104;5
6;105;9
6;106;4
6;107;7
6;108;3
6;109;4
6;110;6
6;111;5
6;112;5
6;113;7
6;114;1
6;115;5
6;116;8
6;117;5
6;118;1
6;119;10
6;120;2
6;121;9
6;122;6
6;123;4
6;124;9
6;125;1
6;126;2
6;127;10
6;128;10
6;129;10
6;130;6
6;131;3
6;132;9
6;133;5
6;134;6
6;135;5
6;136;6
6;137;3
6;138;3
6;139;10
6;140;4
6;141;8
6;142;6
6;143;2
6;144;8
6;145;8
6;146;9
6;147;9
6;148;7
6;149;9
7;0;1
7;1;10
7;2;9
7;3;8
7;4;1
7;5;3
7;6;8
7;8;2
7;9;1
7;10;1
7;11;8
7;12;4
7;13;9
7;14;5
7;15;9
7;16;1
7;17;9
7;18;6
7;19;6
7;20;1
7;21;9
7;22;4
7;23;7
7;24;2
7;25;2
7;26;7
7;27;1
7;28;9
7;29;4
7;30;7
7;31;10
7;32;3
7;33;9
7;34;9
7;35;1
7;36;5
7;37;4
7;38;9
7;39;7
7;40;8
7;41;4
7;42;9
7;43;6
7;44;6
7;45;2
7;46;5
7;47;10
7;48;10
7;49;6
7;50;5
7;51;9
7;52;9
7;53;8
7;54;3
7;55;10
7;56;5
7;57;8
7;58;7
7;59;2
7;60;5
7;61;5
7;62;5
7;63;9
7;64;5
7;65;4
7;66;5
7;67;1
7;68;7
7;69;3
7;70;4
7;71;10
7;72;6
7;73;3
7;74;1
7;75;6
7;76;8
7;77;9
7;78;9
7;79;7
7;80;6
7;81;3
7;82;5
7;83;5
7;84;2
7;85;1
7;86;10
7;87;5
7;88;1
7;89;8
7;90;2
7;91;3
7;92;9
7;93;2
7;94;1
7;95;1
7;96;2
7;97;7
7;98;7
7;99;9
7;100;8
7;101;8
7;102;4
7;103;3
7;104;5
7;105;9
7;106;8
7;107;9
7;108;3
7;109;3
7;110;10
7;111;10
7;112;8
7;113;10
7;114;8
7;115;9
7;116;1
7;117;4
7;118;3
7;119;2
7;120;1
7;121;5
7;122;3
7;123;5
7;124;4
7;125;2
7;126;4
7;127;9
7;128;9
7;129;10
7;130;9
7;131;5
7;132;7
7;133;7
7;134;10
7;135;8
7;136;2
7;137;8
7;138;6
7;139;2
7;140;5
7;141;6
7;142;8
7;143;1
7;144;5
7;145;6
7;146;1
7;147;5
7;148;1
7;149;10
8;0;3
8;1;2
8;2;2
8;3;9
8;4;5
8;5;9
8;6;7
8;7;8
8;9;10
8;10;1
8;11;2
8;12;10
8;13;9
8;14;3
8;15;8
8;16;3
8;17;4
8;18;3
8;19;7
8;20;5
8;21;5
8;22;1
8;23;10
8;24;4
8;25;8
8;26;7
8;27;2
8;28;4
8;29;5
8;30;1
8;31;4
8;32;4
8;33;9
8;34;4
8;35;1
8;36;7
8;37;1
8;38;5
8;39;9
8;40;5
8;41;4
8;42;7
8;43;1
8;44;6
8;45;10
8;46;9
8;47;2
8;48;1
8;49;5
8;50;7
8;51;4
8;52;2
8;53;4
8;54;8
8;55;10
8;56;9
8;57;6
8;58;1
8;59;9
8;60;5
8;61;6
8;62;4
8;63;9
8;64;1
8;65;2
8;66;10
8;67;3
8;68;1
8;69;10
8;70;9
8;71;3
8;72;3
8;73;5
8;74;8
8;75;1
8;76;3
8;77;6
8;78;7
8;79;4
8;80;9
8;81;7
8;82;10
8;83;8
8;84;9
8;85;1
8;86;10
8;87;8
8;88;3
8;89;7
8;90;7
8;91;5
8;92;7
8;93;8
8;94;6
8;95;3
8;96;7
8;97;2
8;98;9
8;99;8
8;100;3
8;101;8
8;102;3
8;103;4
8;104;9
8;105;8
8;106;1
8;107;7
8;108;3
8;109;3
8;110;7
8;111;7
8;112;3
8;113;3
8;114;3
8;115;2
8;116;1
8;117;7
8;118;4
8;119;1
8;120;6
8;121;8
8;122;1
8;123;5
8;124;9
8;125;8
8;126;4
8;127;10
8;128;3
8;129;2
8;130;5
8;131;2
8;132;2
8;133;10
8;134;2
8;135;6
8;136;10
8;137;5
8;138;8
8;139;8
8;140;1
8;141;1
8;142;2
8;143;2
8;144;6
8;145;1
8;146;6
8;147;8
8;148;2
8;149;3
9;0;7
9;1;4
9;2;4
9;3;1
9;4;1
9;5;8
9;6;6
9;7;5
9;8;3
9;10;2
9;11;1
9;12;2
9;13;7
9;14;6
9;15;10
9;16;7
9;17;9
9;18;4
9;19;9
9;20;4
9;21;3
9;22;2
9;23;1
9;24;6
9;25;6
9;26;7
9;27;4
9;28;5
9;29;1
9;30;1
9;31;7
9;32;7
9;33;8
9;34;8
9;35;8
9;36;10
9;37;5
9;38;2
9;39;9
9;40;4
9;41;9
9;42;3
9;43;10
9;44;3
9;45;6
9;46;3
9;47;4
9;48;10
9;49;3
9;50;1
9;51;1
9;52;3
9;53;3
9;54;4
9;55;5
9;56;8
9;57;9
9;58;8
9;59;8
9;60;1
9;61;7
9;62;8
9;63;6
9;64;4
9;65;5
9;66;10
9;67;6
9;68;3
9;69;10
9;70;2
9;71;6
9;72;3
9;73;2
9;74;4
9;75;2
9;76;3
9;77;1
9;78;1
9;79;8
9;80;5
9;81;2
9;82;2
9;83;10
9;84;9
9;85;3
9;86;7
9;87;3
9;88;3
9;89;8
9;90;5
9;91;4
9;92;2
9;93;9
9;94;1
9;95;10
9;96;2
9;97;1
9;98;2
9;99;10
9;100;1
9;101;3
9;102;3
9;103;5
9;104;3
9;105;3
