0;1;4
0;2;3
0;3;6
0;4;4
0;5;2
0;6;1
0;7;9
0;8;4
0;9;5
0;10;9
0;11;4
0;12;3
0;13;9
0;14;5
0;15;10
0;16;5
0;17;9
0;18;1
0;19;3
0;20;10
0;21;8
0;22;1
0;23;3
0;24;10
0;25;4
0;26;2
0;27;1
0;28;7
0;29;9
0;30;9
0;31;7
0;32;7
0;33;1
0;34;3
0;35;1
0;36;4
0;37;3
0;38;6
0;39;9
0;40;4
0;41;6
0;42;10
0;43;3
0;44;7
0;45;8
0;46;2
0;47;9
0;48;3
0;49;5
1;0;5
1;2;8
1;3;4
1;4;3
1;5;8
1;6;9
1;7;6
1;8;8
1;9;1
1;10;1
1;11;4
1;12;4
1;13;8
1;14;5
1;15;2
1;16;5
1;17;7
1;18;7
1;19;5
1;20;3
1;21;3
1;22;5
1;23;4
1;24;2
1;25;5
1;26;6
1;27;6
1;28;5
1;29;3
1;30;3
1;31;1
1;32;3
1;33;3
1;34;8
1;35;9
1;36;3
1;37;3
1;38;10
1;39;1
1;40;5
1;41;10
1;42;5
1;43;2
1;44;8
1;45;9
1;46;10
1;47;2
1;48;7
1;49;3
2;0;5
2;1;9
2;3;6
2;4;4
2;5;1
2;6;1
2;7;6
2;8;8
2;9;4
2;10;1
2;11;4
2;12;4
2;13;4
2;14;7
2;15;1
2;16;8
2;17;5
2;18;4
2;19;1
2;20;7
2;21;7
2;22;10
2;23;6
2;24;4
2;25;8
2;26;6
2;27;6
2;28;8
2;29;9
2;30;1
2;31;7
2;32;6
2;33;8
2;34;1
2;35;9
2;36;2
2;37;6
2;38;7
2;39;10
2;40;6
2;41;5
2;42;4
2;43;3
2;44;3
2;45;8
2;46;1
2;47;5
2;48;5
2;49;8
3;0;3
3;1;6
3;2;4
3;4;9
3;5;5
3;6;2
3;7;8
3;8;2
3;9;2
3;10;3
3;11;6
3;12;9
3;13;5
3;14;6
3;15;8
3;16;8
3;17;1
3;18;8
3;19;5
3;20;8
3;21;7
3;22;9
3;23;8
3;24;7
3;25;7
3;26;6
3;27;1
3;28;2
3;29;3
3;30;8
3;31;3
3;32;4
3;33;9
3;34;9
3;35;2
3;36;1
3;37;8
3;38;1
3;39;5
3;40;9
3;41;10
3;42;7
3;43;3
3;44;7
3;45;8
3;46;7
3;47;2
3;48;6
3;49;6
4;0;6
4;1;4
4;2;4
4;3;9
4;5;10
4;6;5
4;7;7
4;8;5
4;9;3
4;10;5
4;11;4
4;12;8
4;13;6
4;14;3
4;15;4
4;16;9
4;17;4
4;18;7
4;19;8
4;20;5
4;21;10
4;22;9
4;23;4
4;24;3
4;25;3
4;26;1
4;27;2
4;28;8
4;29;1
4;30;2
4;31;10
4;32;5
4;33;5
4;34;4
4;35;7
4;36;2
4;37;10
4;38;8
4;39;5
4;40;4
4;41;10
4;42;7
4;43;4
4;44;3
4;45;5
4;46;1
4;47;6
4;48;1
4;49;7
5;0;6
5;1;5
5;2;4
5;3;1
5;4;2
5;6;3
5;7;6
5;8;9
5;9;5
5;10;7
5;11;1
5;12;3
5;13;7
