0;1;8
0;2;6
0;3;9
0;4;8
0;5;7
0;6;4
0;7;9
0;8;9
0;9;8
0;10;4
0;11;3
0;12;6
0;13;4
0;14;6
0;15;9
0;16;3
0;17;3
0;18;9
0;19;8
0;20;7
0;21;7
0;22;7
0;23;3
0;24;8
0;25;4
0;26;5
0;27;5
0;28;6
0;29;2
0;30;6
0;31;9
0;32;10
0;33;8
0;34;3
0;35;6
0;36;3
0;37;4
0;38;3
0;39;8
0;40;10
0;41;2
0;42;9
0;43;7
0;44;8
0;45;8
0;46;1
0;47;2
0;48;9
0;49;10
0;50;6
0;51;4
0;52;10
0;53;10
0;54;7
0;55;3
0;56;10
0;57;2
0;58;2
0;59;5
0;60;8
0;61;3
0;62;2
0;63;10
0;64;3
0;65;6
0;66;7
0;67;7
0;68;8
0;69;10
0;70;7
0;71;2
0;72;8
0;73;8
0;74;4
0;75;1
0;76;10
0;77;1
0;78;8
0;79;6
0;80;2
0;81;9
0;82;3
0;83;8
0;84;7
0;85;6
0;86;10
0;87;1
0;88;3
0;89;7
0;90;7
0;91;9
0;92;1
0;93;3
0;94;5
0;95;8
0;96;1
0;97;8
0;98;7
0;99;7
1;0;1
1;2;8
1;3;2
1;4;9
1;5;2
1;6;1
1;7;4
1;8;8
1;9;1
1;10;5
1;11;9
1;12;5
1;13;4
1;14;6
1;15;7
1;16;5
1;17;5
1;18;2
1;19;6
1;20;1
1;21;9
1;22;7
1;23;1
1;24;1
1;25;7
1;26;1
1;27;8
1;28;8
1;29;8
1;30;4
1;31;5
1;32;5
1;33;4
1;34;7
1;35;8
1;36;7
1;37;9
1;38;2
1;39;10
1;40;5
1;41;6
1;42;5
1;43;10
1;44;7
1;45;5
1;46;3
1;47;9
1;48;3
1;49;5
1;50;2
1;51;6
1;52;1
1;53;3
1;54;8
1;55;4
1;56;2
1;57;9
1;58;5
1;59;8
1;60;9
1;61;10
1;62;5
1;63;1
1;64;2
1;65;8
1;66;8
1;67;3
1;68;1
1;69;3
1;70;10
1;71;2
1;72;5
1;73;7
1;74;9
1;75;1
1;76;1
1;77;9
1;78;10
1;79;4
1;80;6
1;81;7
1;82;6
1;83;6
1;84;5
1;85;5
1;86;3
1;87;4
1;88;7
1;89;10
1;90;9
1;91;6
1;92;4
1;93;7
1;94;8
1;95;7
1;96;3
1;97;10
1;98;5
1;99;7
2;0;4
2;1;4
2;3;1
2;4;8
2;5;3
2;6;6
2;7;1
2;8;10
2;9;8
2;10;9
2;11;8
2;12;9
2;13;3
2;14;3
2;15;5
2;16;9
2;17;3
2;18;7
2;19;4
2;20;2
2;21;2
2;22;7
2;23;8
2;24;9
2;25;6
2;26;3
2;27;6
2;28;8
2;29;4
2;30;8
2;31;10
2;32;10
2;33;9
2;34;7
2;35;3
2;36;10
2;37;4
2;38;1
2;39;6
2;40;10
2;41;7
2;42;7
2;43;8
2;44;4
2;45;5
2;46;2
2;47;9
2;48;7
2;49;1
2;50;4
2;51;2
2;52;2
2;53;1
2;54;9
2;55;2
2;56;2
2;57;4
2;58;4
2;59;5
2;60;3
2;61;1
2;62;6
2;63;8
2;64;10
2;65;7
2;66;3
2;67;6
2;68;7
2;69;5
2;70;7
2;71;7
2;72;8
2;73;7
2;74;1
